lat,lon,name,admin1,admin2,cc
43.1820,-103.2334,Oelrichs,South Dakota,Fall River,US
35.2996,-114.8777,Cal-Nev-Ari,Nevada,Clark,US
40.3033,-97.6816,Carleton,Nebraska,Thayer,US
41.7205,-92.8211,Oakland Acres,Iowa,Jasper,US
38.4943,-96.9613,Lincolnville,Kansas,Marion,US
34.2519,-106.9158,Alamillo,New Mexico,Socorro,US
37.9212,-104.9322,Rye,Colorado,Pueblo,US
27.4401,-99.0006,Mirando City,Texas,Webb,US
35.8887,-97.6023,Cimarron City,Oklahoma,Logan,US
45.3344,-84.0601,Millersburg,Michigan,Presque Isle,US
41.4716,-89.2478,Arlington,Illinois,Bureau,US
32.0790,-92.4863,Sikes,Louisiana,Winn,US
46.7452,-94.3844,Chickamaw Beach,Minnesota,Cass,US
36.8794,-94.1836,Newtonia,Missouri,Newton,US
47.0763,-124.1619,Ocean City,Washington,Grays Harbor,US
35.6292,-91.4612,Oil Trough,Arkansas,Independence,US
35.2931,-93.4202,New Blaine,Arkansas,Logan,US
38.5842,-90.1608,Sauget,Illinois,St. Clair,US
41.7936,-124.0662,Hiouchi,California,Del Norte,US
46.7872,-122.2667,Alder,Washington,Pierce,US
39.3766,-77.7341,Dargan,Maryland,Washington,US
38.9793,-92.9920,Blackwater,Missouri,Cooper,US
42.4588,-88.5184,Alden,Illinois,McHenry,US
39.9315,-84.6243,Castine,Ohio,Darke,US
35.6120,-100.1115,Allison,Texas,Wheeler,US
39.0599,-85.8878,Jonesville,Indiana,Bartholomew,US
45.6996,-93.6491,Pease,Minnesota,Mille Lacs,US
26.3478,-98.6296,La Victoria,Texas,Starr,US
46.3758,-101.9517,New Leipzig,North Dakota,Grant,US
47.7661,-121.4803,Baring,Washington,King,US
34.2357,-96.2173,Caney,Oklahoma,Atoka,US
61.8040,-148.4103,Chickaloon,Alaska,Matanuska-Susitna,US
48.2166,-97.7954,Fordville,North Dakota,Walsh,US
34.4825,-96.4367,Clarita,Oklahoma,Coal,US
43.8773,-90.2658,Hustler,Wisconsin,Juneau,US
39.3038,-102.4234,Bethune,Colorado,Kit Carson,US
34.6379,-94.2025,Acorn,Arkansas,Polk,US
33.9462,-80.0208,Shiloh,South Carolina,Sumter,US
43.4336,-94.9467,Superior,Iowa,Dickinson,US
43.1967,-92.4170,Alta Vista,Iowa,Chickasaw,US
40.9971,-79.7264,Karns City,Pennsylvania,Butler,US
36.0044,-91.6583,Sidney,Arkansas,Sharp,US
44.0923,-91.7500,Minnesota City,Minnesota,Winona,US
29.4013,-95.4816,Sandy Point,Texas,Brazoria,US
38.3183,-122.8502,Bloomfield,California,Sonoma,US
40.5187,-95.1170,Elmo,Missouri,Nodaway,US
41.2328,-103.8912,Bushnell,Nebraska,Kimball,US
40.3477,-87.0375,West Point,Indiana,Tippecanoe,US
48.8908,-121.9351,Glacier,Washington,Whatcom,US
40.1377,-82.0119,Trinway,Ohio,Muskingum,US
37.3247,-120.8497,Stevinson,California,Merced,US
44.6290,-72.0277,Sutton,Vermont,Caledonia,US
40.7670,-80.3148,Eastvale,Pennsylvania,Beaver,US
36.4047,-77.2306,Milwaukee,North Carolina,Northampton,US
36.7163,-87.0683,Allensville,Kentucky,Todd,US
41.6497,-90.7184,Maysville,Iowa,Scott,US
35.6634,-95.1984,Braggs,Oklahoma,Muskogee,US
40.6416,-86.5731,Rockfield,Indiana,Carroll,US
46.8585,-116.3935,Bovill,Idaho,Latah,US
39.9291,-95.6944,Morrill,Kansas,Brown,US
39.9835,-78.7723,New Baltimore,Pennsylvania,Somerset,US
39.8157,-95.4117,Robinson,Kansas,Brown,US
43.8995,-98.1442,Letcher,South Dakota,Sanborn,US
37.1271,-78.0734,Nottoway Court House,Virginia,Nottoway,US
47.5604,-98.3456,Binford,North Dakota,Griggs,US
44.4337,-97.9885,Yale,South Dakota,Beadle,US
44.6639,-73.4530,Parc,New York,Clinton,US
40.2053,-78.1783,Dudley,Pennsylvania,Huntingdon,US
38.4650,-99.3110,Rush Center,Kansas,Rush,US
39.4666,-97.2038,Morganville,Kansas,Clay,US
41.0752,-98.7155,Howard City,Nebraska,Howard,US
34.5534,-106.7420,Casa Colorada,New Mexico,Valencia,US
39.2137,-87.6666,West Union,Illinois,Clark,US
40.0088,-83.4147,Plumwood,Ohio,Madison,US
39.4290,-96.7598,Randolph,Kansas,Riley,US
32.1607,-96.5772,Emhouse,Texas,Navarro,US
40.8296,-95.9899,Nehawka,Nebraska,Cass,US
38.7139,-79.9765,Huttonsville,West Virginia,Randolph,US
43.1338,-95.0222,Dickens,Iowa,Clay,US
35.0942,-96.1241,Lamar,Oklahoma,Hughes,US
41.3421,-80.5277,Orangeville,Ohio,Trumbull,US
45.3939,-101.4325,Isabel,South Dakota,Dewey,US
34.5774,-89.3289,Bethlehem,Mississippi,Marshall,US
39.2693,-90.2065,Rockbridge,Illinois,Greene,US
42.8307,-77.9015,Greigsville,New York,Livingston,US
47.4584,-96.8197,Shelly,Minnesota,Norman,US
44.6428,-96.1678,Porter,Minnesota,Yellow Medicine,US
42.3377,-97.9718,Brunswick,Nebraska,Antelope,US
44.6731,-103.5538,Nisland,South Dakota,Butte,US
40.8691,-104.2259,Grover,Colorado,Weld,US
42.8602,-94.9829,Marathon,Iowa,Buena Vista,US
39.2702,-123.7818,Little River,California,Mendocino,US
40.3762,-93.3336,Newtown,Missouri,Sullivan,US
38.6682,-94.2306,East Lynne,Missouri,Cass,US
40.0472,-85.3924,Springport,Indiana,Henry,US
40.8499,-94.0684,Sun Valley Lake,Iowa,Ringgold,US
43.7039,-72.9494,Chittenden,Vermont,Rutland,US
45.6148,-98.3107,Columbia,South Dakota,Brown,US
34.7116,-95.8502,Pittsburg,Oklahoma,Pittsburg,US
38.3775,-92.6746,Barnett,Missouri,Morgan,US
38.7130,-99.3325,Schoenchen,Kansas,Ellis,US
40.3430,-77.3057,Landisburg,Pennsylvania,Perry,US
33.9874,-87.4875,Nauvoo,Alabama,Walker,US
44.9527,-72.3065,Newport Center,Vermont,Orleans,US
35.2240,-90.2056,Sunset,Arkansas,Crittenden,US
42.3916,-121.0435,Bly,Oregon,Klamath,US
31.6048,-90.0023,Silver Creek,Mississippi,Lawrence,US
27.7037,-97.5718,Tierra Grande,Texas,Nueces,US
34.9010,-96.0994,Stuart,Oklahoma,Hughes,US
36.3285,-84.6091,Elgin,Tennessee,Scott,US
32.2443,-93.0158,Lucky,Louisiana,Bienville,US
40.0869,-88.5115,White Heath,Illinois,Piatt,US
35.7009,-107.0431,San Luis,New Mexico,Sandoval,US
62.0374,-163.2681,Pitkas Point,Alaska,Kusilvak,US
36.0128,-105.8566,Cordova,New Mexico,Rio Arriba,US
46.9992,-109.8731,Hobson,Montana,Judith Basin,US
39.9173,-82.8318,Brice,Ohio,Franklin,US
40.1188,-91.7130,Monticello,Missouri,Lewis,US
35.1067,-97.7341,Middleberg,Oklahoma,Grady,US
37.2762,-88.0839,Crayne,Kentucky,Crittenden,US
44.5281,-111.3591,Island Park,Idaho,Fremont,US
33.7922,-90.8594,Pace,Mississippi,Bolivar,US
32.2591,-91.7473,Baskin,Louisiana,Franklin,US
35.2170,-99.5036,Carter,Oklahoma,Beckham,US
32.5495,-84.6568,Box Springs,Georgia,Talbot,US
41.3474,-97.0590,Octavia,Nebraska,Butler,US
40.3743,-78.7763,Ehrenfeld,Pennsylvania,Cambria,US
36.5341,-93.7244,Chain-O-Lakes,Missouri,Barry,US
39.6030,-95.7189,Netawaka,Kansas,Jackson,US
38.6550,-96.1697,Allen,Kansas,Lyon,US
45.6670,-91.2426,Exeland,Wisconsin,Sawyer,US
43.6715,-82.7757,Minden City,Michigan,Sanilac,US
31.5551,-98.6657,Mullin,Texas,Mills,US
43.9772,-91.9494,Utica,Minnesota,Winona,US
45.6701,-121.2749,Rowena,Oregon,Wasco,US
38.3493,-94.5890,Amsterdam,Missouri,Bates,US
45.2523,-122.7223,Barlow,Oregon,Clackamas,US
33.3626,-84.4113,Woolsey,Georgia,Fayette,US
38.1080,-79.3352,Augusta Springs,Virginia,Augusta,US
34.1824,-111.3430,Oxbow Estates,Arizona,Gila,US
39.3797,-94.7921,Tracy,Missouri,Platte,US
39.2828,-83.1596,Bourneville,Ohio,Ross,US
34.0346,-93.4226,Antoine,Arkansas,Pike,US
39.1121,-89.7832,Eagarville,Illinois,Macoupin,US
40.6457,-78.2753,Charlottsville,Pennsylvania,Blair,US
40.1313,-99.5945,Stamford,Nebraska,Harlan,US
42.0601,-109.4392,Eden,Wyoming,Sweetwater,US
45.2781,-123.8222,Beaver,Oregon,Tillamook,US
41.5512,-80.3822,Hartstown,Pennsylvania,Crawford,US
39.6957,-105.7264,Silver Plume,Colorado,Clear Creek,US
34.6601,-86.3310,Paint Rock,Alabama,Jackson,US
40.5601,-78.5473,Ashville,Pennsylvania,Cambria,US
40.4096,-85.5728,Fowlerton,Indiana,Grant,US
43.4806,-93.9196,Rake,Iowa,Winnebago,US
37.5852,-75.7837,Painter,Virginia,Accomack,US
35.5414,-77.8763,Eureka,North Carolina,Wayne,US
40.4874,-86.7622,Buck Creek,Indiana,Tippecanoe,US
39.2005,-94.5705,Oakwood,Missouri,Clay,US
35.5488,-75.4689,Salvo,North Carolina,Dare,US
38.0080,-81.5623,Sylvester,West Virginia,Boone,US
33.8409,-85.4523,Edwardsville,Alabama,Cleburne,US
42.0574,-96.5128,Rosalie,Nebraska,Thurston,US
41.2787,-79.8219,Kennerdell,Pennsylvania,Venango,US
38.4191,-120.8233,Amador City,California,Amador,US
37.0875,-120.9235,Volta,California,Merced,US
47.8257,-98.4382,Tolna,North Dakota,Nelson,US
38.6840,-119.8228,Markleeville,California,Alpine,US
45.1276,-110.7997,Corwin Springs,Montana,Park,US
40.6177,-79.5841,Kiskimere,Pennsylvania,Armstrong,US
36.5423,-95.2220,Big Cabin,Oklahoma,Craig,US
32.6496,-82.0962,Garfield,Georgia,Emanuel,US
31.8585,-96.9281,Penelope,Texas,Hill,US
42.1019,-92.8196,Green Mountain,Iowa,Marshall,US
46.7539,-118.3106,Washtucna,Washington,Adams,US
43.9332,-93.6976,Waldorf,Minnesota,Waseca,US
33.7907,-109.9873,Fort Apache,Arizona,Navajo,US
40.7068,-76.3212,Buck Run,Pennsylvania,Schuylkill,US
48.7322,-96.6640,Lake Bronson,Minnesota,Kittson,US
40.3859,-84.8649,Salamonia,Indiana,Jay,US
37.5525,-92.7871,Phillipsburg,Missouri,Laclede,US
38.3049,-92.8244,Gravois Mills,Missouri,Morgan,US
39.2785,-84.1121,Pleasant Plain,Ohio,Warren,US
33.6213,-100.8368,Dickens,Texas,Dickens,US
42.1139,-93.1587,Clemons,Iowa,Marshall,US
39.6314,-81.4562,Macksburg,Ohio,Washington,US
45.3134,-107.9296,Fort Smith,Montana,Big Horn,US
47.8084,-103.4388,Arnegard,North Dakota,McKenzie,US
44.7142,-119.1042,Long Creek,Oregon,Grant,US
35.3017,-93.8680,Caulksville,Arkansas,Logan,US
48.5586,-119.7521,Conconully,Washington,Okanogan,US
40.4777,-82.6818,Chesterville,Ohio,Morrow,US
38.0506,-81.2717,Page,West Virginia,Fayette,US
35.4057,-95.0178,Tamaha,Oklahoma,Haskell,US
41.4196,-80.0755,New Lebanon,Pennsylvania,Mercer,US
26.7136,-98.4479,San Isidro,Texas,Starr,US
41.5143,-71.6903,Wyoming,Rhode Island,Washington,US
42.8044,-93.4786,Alexander,Iowa,Franklin,US
47.3380,-117.2312,Waverly,Washington,Spokane,US
35.7275,-94.8704,Dry Creek,Oklahoma,Cherokee,US
34.3664,-90.5220,Coahoma,Mississippi,Coahoma,US
42.9857,-106.3719,Homa Hills,Wyoming,Natrona,US
33.6126,-93.8138,Fulton,Arkansas,Hempstead,US
40.2051,-81.7181,Plainfield,Ohio,Coshocton,US
42.6194,-91.7295,Aurora,Iowa,Buchanan,US
62.9867,-143.5191,Mentasta Lake,Alaska,Copper River,US
40.7511,-96.4210,Woodland Hills,Nebraska,Otoe,US
41.3392,-92.7863,Leighton,Iowa,Mahaska,US
38.0817,-87.1187,Tennyson,Indiana,Warrick,US
41.0985,-88.2486,Reddick,Illinois,Kankakee,US
39.1451,-75.8655,Barclay,Maryland,Queen Anne's,US
22.1984,-159.5458,Wainiha,Hawaii,Kauai,US
48.8954,-112.0952,Rimrock Colony,Montana,Toole,US
40.0173,-78.9069,Shanksville,Pennsylvania,Somerset,US
38.2214,-89.2127,Du Bois,Illinois,Washington,US
40.9660,-78.2066,Allport,Pennsylvania,Clearfield,US
43.6440,-96.0753,Magnolia,Minnesota,Rock,US
31.6079,-109.6699,McNeal,Arizona,Cochise,US
32.6893,-91.8718,Collinston,Louisiana,Morehouse,US
42.7738,-92.9079,Bristow,Iowa,Butler,US
70.4810,-157.3835,Atqasuk,Alaska,North Slope,US
36.8815,-112.7237,Kaibab,Arizona,Mohave,US
60.9341,-164.6386,Newtok,Alaska,Bethel,US
35.5664,-94.4936,Short,Oklahoma,Sequoyah,US
47.9850,-115.7707,Noxon,Montana,Sanders,US
36.5976,-91.6460,Koshkonong,Missouri,Oregon,US
45.8319,-98.5067,Frederick,South Dakota,Brown,US
37.5678,-95.9363,New Albany,Kansas,Wilson,US
35.2034,-76.6450,Mesic,North Carolina,Pamlico,US
41.9844,-95.7805,Soldier,Iowa,Monona,US
40.0500,-76.2114,Witmer,Pennsylvania,Lancaster,US
39.6541,-93.7025,Ludlow,Missouri,Livingston,US
37.1294,-89.5959,New Hamburg,Missouri,Scott,US
37.6290,-75.8171,Pungoteague,Virginia,Accomack,US
47.2822,-117.1557,Latah,Washington,Spokane,US
39.0716,-107.1909,Marble,Colorado,Gunnison,US
35.0640,-77.3553,Trenton,North Carolina,Jones,US
35.1349,-87.5377,Westpoint,Tennessee,Lawrence,US
38.4801,-90.5283,Parkdale,Missouri,Jefferson,US
36.1612,-92.1065,Pineville,Arkansas,Izard,US
39.7889,-81.5567,Belle Valley,Ohio,Noble,US
35.3036,-105.3913,Sena,New Mexico,San Miguel,US
47.6795,-97.9897,Aneta,North Dakota,Nelson,US
42.9793,-117.0574,Jordan Valley,Oregon,Malheur,US
36.7596,-89.1020,Columbus,Kentucky,Hickman,US
32.5886,-94.4469,Nesbitt,Texas,Harrison,US
32.0008,-96.3825,Navarro,Texas,Navarro,US
41.8512,-94.0107,Bouton,Iowa,Dallas,US
42.8110,-96.2664,Brunsville,Iowa,Plymouth,US
39.8786,-85.4640,Greensboro,Indiana,Henry,US
37.8630,-90.6144,Frankclay,Missouri,St. Francois,US
43.3521,-85.0441,McBride,Michigan,Montcalm,US
39.0716,-89.7637,White City,Illinois,Macoupin,US
36.4778,-94.8942,Drowning Creek,Oklahoma,Delaware,US
31.7332,-87.2090,Beatrice,Alabama,Monroe,US
47.1367,-93.2657,Warba,Minnesota,Itasca,US
41.2964,-73.4466,Topstone,Connecticut,Western Connecticut,US
40.8441,-83.0947,Oceola,Ohio,Crawford,US
43.4865,-73.1232,Middletown Springs,Vermont,Rutland,US
37.1402,-94.0610,La Russell,Missouri,Jasper,US
37.3677,-89.8097,Burfordville,Missouri,Cape Girardeau,US
39.0750,-75.7660,Henderson,Maryland,Caroline,US
40.0455,-85.1262,Modoc,Indiana,Randolph,US
37.3832,-87.6416,Nebo,Kentucky,Hopkins,US
39.4015,-81.9548,Amesville,Ohio,Athens,US
33.8940,-91.2566,Watson,Arkansas,Desha,US
29.1396,-95.6143,East Columbia,Texas,Brazoria,US
44.3184,-73.1909,East Charlotte,Vermont,Chittenden,US
41.1549,-85.9687,Burket,Indiana,Kosciusko,US
34.3800,-94.3643,Vandervoort,Arkansas,Polk,US
40.9276,-99.3901,Miller,Nebraska,Buffalo,US
48.4434,-101.7163,Carpio,North Dakota,Ward,US
40.5171,-94.6145,Sheridan,Missouri,Worth,US
39.2862,-90.5538,Eldred,Illinois,Greene,US
31.9623,-87.4773,Yellow Bluff,Alabama,Wilcox,US
35.6466,-109.0070,Tse Bonito,New Mexico,McKinley,US
44.0704,-95.6668,Currie,Minnesota,Murray,US
39.6002,-104.4579,Brick Center,Colorado,Arapahoe,US
36.4924,-119.3360,Monson,California,Tulare,US
44.4166,-72.8576,Bolton Valley,Vermont,Chittenden,US
43.7344,-113.3675,Moore,Idaho,Butte,US
40.3414,-112.1086,Cedar Fort,Utah,Utah,US
40.3711,-77.6048,East Waterford,Pennsylvania,Juniata,US
41.3704,-79.3056,Leeper,Pennsylvania,Clarion,US
33.3584,-110.6593,Cutter,Arizona,Gila,US
37.0749,-107.5933,Southern Ute,Colorado,La Plata,US
43.0470,-72.6692,Townshend,Vermont,Windham,US
41.8082,-96.0272,Little Sioux,Iowa,Harrison,US
38.9854,-85.6101,Vernon,Indiana,Jennings,US
43.8193,-92.8746,Waltham,Minnesota,Mower,US
45.4966,-97.4928,Roslyn,South Dakota,Day,US
43.1892,-112.5306,Rockford,Idaho,Bingham,US
41.9669,-93.8176,Luther,Iowa,Boone,US
41.9790,-100.5746,Thedford,Nebraska,Thomas,US
37.3004,-82.2758,Breaks,Virginia,Buchanan,US
36.9910,-89.6866,Vanduser,Missouri,Scott,US
32.0851,-100.3194,Blackwell,Texas,Nolan,US
43.9148,-95.7857,Iona,Minnesota,Murray,US
38.5201,-99.1977,Bison,Kansas,Rush,US
35.1421,-91.7805,Garner,Arkansas,White,US
44.4535,-89.0316,Ogdensburg,Wisconsin,Waupaca,US
40.6134,-81.4232,Zoar,Ohio,Tuscarawas,US
39.4583,-88.4963,Gays,Illinois,Moultrie,US
35.9742,-90.8621,Sedgwick,Arkansas,Lawrence,US
26.3565,-98.7537,B and E,Texas,Starr,US
41.7696,-99.3814,Taylor,Nebraska,Loup,US
40.4892,-87.5164,Ambia,Indiana,Benton,US
39.3370,-78.9223,Burlington,West Virginia,Mineral,US
45.0498,-92.1243,Downing,Wisconsin,Dunn,US
46.7757,-91.3807,Port Wing,Wisconsin,Bayfield,US
32.8652,-114.4369,Yuma Proving Ground,Arizona,Yuma,US
34.8217,-103.3157,Grady,New Mexico,Curry,US
35.8572,-90.0341,Dell,Arkansas,Mississippi,US
41.1921,-87.4454,Schneider,Indiana,Lake,US
37.2980,-84.2157,Livingston,Kentucky,Rockcastle,US
33.4031,-88.2392,Macedonia,Alabama,Pickens,US
39.0768,-82.3275,Wilkesville,Ohio,Vinton,US
46.5410,-88.1933,Three Lakes,Michigan,Baraga,US
41.7557,-104.8229,Chugwater,Wyoming,Platte,US
41.9441,-92.9607,Haverhill,Iowa,Marshall,US
40.5874,-88.3788,Sibley,Illinois,Ford,US
29.4590,-100.9532,Lake View,Texas,Val Verde,US
37.8737,-89.9497,St. Mary,Missouri,Ste. Genevieve,US
46.9018,-102.4222,Taylor,North Dakota,Stark,US
47.5167,-92.7227,Kinney,Minnesota,St. Louis,US
38.2369,-92.4601,Tuscumbia,Missouri,Miller,US
43.2150,-121.7850,Chemult,Oregon,Klamath,US
33.0176,-82.9678,Deepstep,Georgia,Washington,US
45.4364,-111.7252,McAllister,Montana,Madison,US
39.8078,-82.9838,Lockbourne,Ohio,Franklin,US
32.8601,-81.2385,Gifford,South Carolina,Hampton,US
35.5823,-94.8186,Marble City,Oklahoma,Sequoyah,US
40.8723,-82.8766,Sulphur Springs,Ohio,Crawford,US
43.7778,-88.0907,Greenbush,Wisconsin,Sheboygan,US
26.3916,-98.9140,Campo Verde,Texas,Starr,US
38.3686,-80.5973,Camden-on-Gauley,West Virginia,Webster,US
40.7797,-86.7719,Norway,Indiana,White,US
29.8394,-96.7053,Ellinger,Texas,Fayette,US
38.7793,-119.8077,Alpine Village,California,Alpine,US
37.8906,-93.6215,Collins,Missouri,St. Clair,US
39.7612,-99.1195,Agra,Kansas,Phillips,US
38.3618,-88.5355,Sims,Illinois,Wayne,US
38.5205,-84.3837,Berry,Kentucky,Harrison,US
35.0515,-99.5098,Willow,Oklahoma,Greer,US
44.2131,-86.2731,Stronach,Michigan,Manistee,US
42.9450,-95.5514,Calumet,Iowa,O'Brien,US
32.6360,-105.6925,Timberon,New Mexico,Otero,US
40.4744,-90.2951,Smithfield,Illinois,Fulton,US
46.2011,-91.2937,Cable,Wisconsin,Bayfield,US
36.7540,-89.6866,Canalou,Missouri,New Madrid,US
39.3560,-84.9372,Cedar Grove,Indiana,Franklin,US
37.0753,-86.9951,Dunmor,Kentucky,Muhlenberg,US
45.5422,-96.9560,Peever,South Dakota,Roberts,US
39.9303,-84.5091,Gordon,Ohio,Darke,US
26.4844,-97.8220,Ranchette Estates,Texas,Willacy,US
42.7404,-75.1843,Burlington Flats,New York,Otsego,US
46.1399,-118.1521,Dixie,Washington,Walla Walla,US
45.9230,-94.4820,Sobieski,Minnesota,Morrison,US
40.5214,-78.4217,Newburg,Pennsylvania,Blair,US
45.9073,-111.3313,Gallatin River Ranch,Montana,Gallatin,US
41.7080,-97.3625,Creston,Nebraska,Platte,US
46.7616,-89.0849,Mass City,Michigan,Ontonagon,US
32.1712,-82.3297,Santa Claus,Georgia,Toombs,US
46.0441,-88.3776,Alpha,Michigan,Iron,US
57.2169,-153.3252,Old Harbor,Alaska,Kodiak Island,US
45.9330,-122.8498,Deer Island,Oregon,Columbia,US
45.2927,-94.2174,South Haven,Minnesota,Wright,US
39.1987,-77.7239,Hillsboro,Virginia,Loudoun,US
46.1136,-89.6487,Boulder Junction,Wisconsin,Vilas,US
26.4325,-98.9719,North Escobares,Texas,Starr,US
41.3179,-92.9227,Harvey,Iowa,Marion,US
33.4345,-80.9211,Cordova,South Carolina,Orangeburg,US
45.1554,-98.5793,Northville,South Dakota,Spink,US
41.8866,-111.4326,Garden,Utah,Rich,US
48.5815,-100.7284,Upham,North Dakota,McHenry,US
36.7314,-80.9943,Stevens Creek,Virginia,Grayson,US
37.2470,-94.6003,Waco,Missouri,Jasper,US
48.1794,-93.8092,Big Falls,Minnesota,Koochiching,US
44.6666,-86.0201,Honor,Michigan,Benzie,US
38.2495,-88.3457,Mill Shoals,Illinois,White,US
31.3327,-81.9517,Hortense,Georgia,Brantley,US
41.2731,-80.1397,Jackson Center,Pennsylvania,Mercer,US
40.7362,-91.0617,Carman,Illinois,Henderson,US
40.8201,-95.7488,Thurman,Iowa,Fremont,US
39.8886,-94.0866,Altamont,Missouri,Daviess,US
47.7037,-116.8508,Huetter,Idaho,Kootenai,US
35.1610,-96.5184,Dixon,Oklahoma,Seminole,US
44.5166,-98.9379,St. Lawrence,South Dakota,Hand,US
35.6639,-101.6027,Lake Meredith Estates,Texas,Hutchinson,US
38.7896,-95.9624,Harveyville,Kansas,Wabaunsee,US
36.8247,-89.7819,Grayridge,Missouri,Stoddard,US
43.1864,-82.8617,Melvin,Michigan,Sanilac,US
32.6622,-98.1231,Brazos,Texas,Palo Pinto,US
32.7670,-101.4465,Gail,Texas,Borden,US
38.9855,-89.7629,Williamson,Illinois,Madison,US
32.7692,-98.3007,Palo Pinto,Texas,Palo Pinto,US
39.6005,-94.7976,Faucett,Missouri,Buchanan,US
38.9150,-115.0637,Preston,Nevada,White Pine,US
39.1991,-94.0234,Camden,Missouri,Ray,US
42.6688,-113.5968,Acequia,Idaho,Minidoka,US
47.5621,-109.3773,Winifred,Montana,Fergus,US
40.0327,-91.1604,Coatsburg,Illinois,Adams,US
45.9910,-89.5332,Sayner,Wisconsin,Vilas,US
46.4747,-116.4262,Peck,Idaho,Nez Perce,US
36.7022,-81.4413,Troutdale,Virginia,Grayson,US
40.1043,-80.9757,Bannock,Ohio,Belmont,US
45.3149,-121.8887,Rhododendron,Oregon,Clackamas,US
34.8247,-98.3752,Edgewater Park,Oklahoma,Comanche,US
40.6618,-77.4560,Alfarata,Pennsylvania,Mifflin,US
34.1336,-90.6776,Bobo,Mississippi,Coahoma,US
39.5592,-90.4328,Alsey,Illinois,Scott,US
29.3350,-103.5421,Study Butte,Texas,Brewster,US
27.8615,-81.5619,Highland Park,Florida,Polk,US
36.1537,-106.0147,Lyden,New Mexico,Rio Arriba,US
32.2227,-104.0692,Malaga,New Mexico,Eddy,US
39.8029,-85.4367,Dunreith,Indiana,Henry,US
37.2549,-94.4449,Neck City,Missouri,Jasper,US
33.5859,-94.0469,Ogden,Arkansas,Little River,US
40.5072,-79.1688,Graceton,Pennsylvania,Indiana,US
41.0193,-84.3035,Cloverdale,Ohio,Putnam,US
39.7265,-80.2593,Brave,Pennsylvania,Greene,US
30.9505,-85.4025,Campbellton,Florida,Jackson,US
46.1657,-111.4459,Toston,Montana,Broadwater,US
40.6298,-97.7146,Grafton,Nebraska,Fillmore,US
39.4993,-79.0511,Franklin,Maryland,Allegany,US
38.4398,-95.0819,Lane,Kansas,Franklin,US
42.1224,-94.7837,Lidderdale,Iowa,Carroll,US
59.4396,-151.7111,Seldovia,Alaska,Kenai Peninsula,US
41.1948,-120.9501,Adin,California,Modoc,US
39.1293,-94.0857,Napoleon,Missouri,Lafayette,US
46.9877,-94.2120,Longville,Minnesota,Cass,US
34.7240,-82.9141,Newry,South Carolina,Oconee,US
41.5179,-88.8487,Harding,Illinois,LaSalle,US
34.7601,-106.3010,Tajique,New Mexico,Torrance,US
39.6996,-105.4921,Blue Valley,Colorado,Clear Creek,US
39.5638,-98.6916,Portis,Kansas,Osborne,US
40.1490,-92.3035,Hurdland,Missouri,Knox,US
40.3484,-103.9693,Weldona,Colorado,Morgan,US
35.6986,-77.5129,Falkland,North Carolina,Pitt,US
35.1936,-78.6512,Falcon,North Carolina,Cumberland,US
41.3722,-81.0590,Parkman,Ohio,Geauga,US
39.3192,-99.5844,Damar,Kansas,Rooks,US
40.1272,-93.3880,Galt,Missouri,Grundy,US
32.3618,-92.9788,Bienville,Louisiana,Bienville,US
40.2455,-76.4716,Mount Gretna,Pennsylvania,Lebanon,US
33.8144,-97.9424,Ringgold,Texas,Montague,US
40.7621,-81.1936,Robertsville,Ohio,Stark,US
40.8629,-90.1992,Gilson,Illinois,Knox,US
31.1780,-88.0728,Fairford,Alabama,Washington,US
40.9556,-78.1584,Casanova,Pennsylvania,Centre,US
36.5755,-93.6711,Emerald Beach,Missouri,Barry,US
38.3547,-92.4031,Eugene,Missouri,Cole,US
46.1346,-90.5721,Glidden,Wisconsin,Ashland,US
47.4975,-101.3661,Riverdale,North Dakota,McLean,US
35.3594,-92.9598,Oak Grove,Arkansas,Pope,US
38.2705,-75.7935,Whitehaven,Maryland,Wicomico,US
39.6333,-97.1399,Palmer,Kansas,Washington,US
43.5744,-101.2059,Corn Creek,South Dakota,Mellette,US
47.0557,-88.6587,Trimountain,Michigan,Houghton,US
44.8512,-95.9008,Boyd,Minnesota,Lac qui Parle,US
37.9589,-98.4085,Sylvia,Kansas,Reno,US
37.0173,-94.4933,Shoal Creek Estates,Missouri,Newton,US
33.3030,-92.9539,Mount Holly,Arkansas,Union,US
31.1991,-90.0008,Kokomo,Mississippi,Marion,US
41.7192,-95.3937,Westphalia,Iowa,Shelby,US
43.7882,-84.6659,Loomis,Michigan,Isabella,US
37.6253,-82.7277,Dwale,Kentucky,Floyd,US
38.7257,-75.0849,Henlopen Acres,Delaware,Sussex,US
62.6727,-141.1321,Alcan Border,Alaska,Southeast Fairbanks,US
45.8340,-94.4942,Elmdale,Minnesota,Morrison,US
40.5428,-88.7146,Cooksville,Illinois,McLean,US
42.2496,-94.8777,Auburn,Iowa,Sac,US
39.9219,-93.4776,Chula,Missouri,Livingston,US
40.4536,-76.1692,New Schaefferstown,Pennsylvania,Berks,US
39.7487,-120.5726,Clio,California,Plumas,US
39.2212,-77.3799,Barnesville,Maryland,Montgomery,US
40.8643,-90.9566,Gladstone,Illinois,Henderson,US
33.7109,-91.4517,Tillar,Arkansas,Drew,US
43.8159,-104.1517,Hill View Heights,Wyoming,Weston,US
40.7393,-96.8461,Denton,Nebraska,Lancaster,US
